state_code,sex,age,qx_fitted,qx_source
5,female,10,0.0002104450914,raw
5,female,11,0.0002112081104,raw
5,female,12,0.0002468831009,raw
5,female,13,0.0002834969347,raw
5,female,14,0.0003213539714,raw
5,female,15,0.0003960609934,raw
5,female,16,0.000435413643,raw
5,female,17,0.0005105203661,raw
5,female,18,0.0005479151827,raw
5,female,19,0.0005834305718,raw
5,female,20,0.0006526231826,raw
5,female,21,0.0006832934745,raw
5,female,22,0.0007507104939,raw
5,female,23,0.0007872888634,raw
5,female,24,0.0008304898084,raw
5,female,25,0.0008769686118,raw
5,female,26,0.0008843036109,raw
5,female,27,0.0009254289363,raw
5,female,28,0.0009664708944,raw
5,female,29,0.0009730174769,raw
5,female,30,0.0009679447048,fitted
5,female,31,0.00100138389,fitted
5,female,32,0.001038297462,fitted
5,female,33,0.001079046268,fitted
5,female,34,0.001124028598,fitted
5,female,35,0.001173684063,fitted
5,female,36,0.001228497879,fitted
5,female,37,0.001289005581,fitted
5,female,38,0.00135579823,fitted
5,female,39,0.001429528156,fitted
5,female,40,0.001510915291,fitted
5,female,41,0.001600754148,fitted
5,female,42,0.001699921518,fitted
5,female,43,0.001809384961,fitted
5,female,44,0.001930212157,fitted
5,female,45,0.002063581215,fitted
5,female,46,0.002210792032,fitted
5,female,47,0.002373278804,fitted
5,female,48,0.002552623814,fitted
5,female,49,0.002750572603,fitted
5,female,50,0.002969050679,fitted
5,female,51,0.003210181905,fitted
5,female,52,0.003476308721,fitted
5,female,53,0.003770014395,fitted
5,female,54,0.004094147474,fitted
5,female,55,0.004451848658,fitted
5,female,56,0.004846580304,fitted
5,female,57,0.005282158825,fitted
5,female,58,0.005762790217,fitted
5,female,59,0.006293109015,fitted
5,female,60,0.006878220954,fitted
5,female,61,0.007523749664,fitted
5,female,62,0.008235887722,fitted
5,female,63,0.009021452411,fitted
5,female,64,0.009887946543,fitted
5,female,65,0.01084362472,fitted
5,female,66,0.01189756542,fitted
5,female,67,0.01305974924,fitted
5,female,68,0.01434114372,fitted
5,female,69,0.01575379507,fitted
5,female,70,0.0173109271,fitted
5,female,71,0.0190270476,fitted
5,female,72,0.02091806245,fitted
5,female,73,0.0230013974,fitted
5,female,74,0.02529612761,fitted
5,female,75,0.02782311468,fitted
5,female,76,0.03060515068,fitted
5,female,77,0.0336671085,fitted
5,female,78,0.03703609743,fitted
5,female,79,0.04074162238,fitted
5,female,80,0.04481574471,fitted
5,female,81,0.04929324185,fitted
5,female,82,0.0542117622,fitted
5,female,83,0.05961197065,fitted
5,female,84,0.0655376792,fitted
5,female,85,0.07203595538,fitted
5,female,86,0.07915719991,fitted
5,female,87,0.08695518315,fitted
5,female,88,0.09548702754,fitted
5,female,89,0.1048131212,fitted
5,female,90,0.1149969449,fitted
5,female,91,0.1215733015,raw
5,female,92,0.1341107872,raw
5,female,93,0.1466063348,raw
5,female,94,0.1590909091,raw
5,female,95,0.1739130435,raw
5,female,96,0.1901140684,raw
5,female,97,0.2107969152,raw
5,female,98,0.2269503546,raw
5,female,99,0.2512562814,raw
5,female,100,0.2686567164,raw
5,female,101,0.2921348315,raw
5,female,102,0.3157894737,raw
5,female,103,0.3333333333,raw
5,female,104,0.3636363636,raw
5,female,105,0.4615384615,raw
5,female,106,0.6666666667,raw
5,female,107,0.6666666667,raw
5,female,108,0,raw
5,female,109,1,raw
5,male,0,0.01080418047,raw
5,male,1,0.001320556061,raw
5,male,2,0.0004968944099,raw
5,male,3,0.0002842928216,raw
5,male,4,0.0002125247946,raw
5,male,5,0.0002108963093,raw
5,male,6,0.0001734876217,raw
5,male,7,0.0001696496734,raw
5,male,8,0.0001661709234,raw
5,male,9,0.0001990908186,raw
5,male,10,0.0002347221058,raw
5,male,11,0.0002695599434,raw
5,male,12,0.0003379520108,raw
5,male,13,0.0004077333424,raw
5,male,14,0.0005480202768,raw
5,male,15,0.0007253009135,raw
5,male,16,0.0009411436638,raw
5,male,17,0.00119306618,raw
5,male,18,0.001478040541,raw
5,male,19,0.001757345705,raw
5,male,20,0.002058726032,raw
5,male,21,0.002381568729,raw
5,male,22,0.002667761133,raw
5,male,23,0.002971362216,raw
5,male,24,0.003234352957,raw
5,male,25,0.003480076562,raw
5,male,26,0.0036824662,raw
5,male,27,0.003874740216,raw
5,male,28,0.004032543332,raw
5,male,29,0.00413340935,raw
5,male,30,0.003953352088,fitted
5,male,31,0.0039893656,fitted
5,male,32,0.004029095997,fitted
5,male,33,0.00407292672,fitted
5,male,34,0.004121280728,fitted
5,male,35,0.004174624564,fitted
5,male,36,0.004233472838,fitted
5,male,37,0.004298393163,fitted
5,male,38,0.004370011602,fitted
5,male,39,0.004449018669,fitted
5,male,40,0.004536175945,fitted
5,male,41,0.004632323358,fitted
5,male,42,0.004738387219,fitted
5,male,43,0.004855389065,fitted
5,male,44,0.004984455395,fitted
5,male,45,0.005126828405,fitted
5,male,46,0.005283877797,fitted
5,male,47,0.005457113779,fitted
5,male,48,0.005648201377,fitted
5,male,49,0.005858976177,fitted
5,male,50,0.006091461644,fitted
5,male,51,0.006347888163,fitted
5,male,52,0.006630713971,fitted
5,male,53,0.006942648152,fitted
5,male,54,0.0072866759,fitted
5,male,55,0.007666086247,fitted
5,male,56,0.008084502482,fitted
5,male,57,0.008545915518,fitted
5,male,58,0.00905472044,fitted
5,male,59,0.009615756541,fitted
5,male,60,0.01023435112,fitted
5,male,61,0.01091636733,fitted
5,male,62,0.0116682565,fitted
5,male,63,0.01249711511,fitted
5,male,64,0.01341074694,fitted
5,male,65,0.0144177306,fitted
5,male,66,0.01552749293,fitted
5,male,67,0.01675038853,fitted
5,male,68,0.01809778577,fitted
5,male,69,0.01958215969,fitted
5,male,70,0.02121719192,fitted
5,male,71,0.02301787789,fitted
5,male,72,0.02500064148,fitted
5,male,73,0.02718345715,fitted
5,male,74,0.02958597926,fitted
5,male,75,0.03222967846,fitted
5,male,76,0.03513798437,fitted
5,male,77,0.03833643387,fitted
5,male,78,0.04185282353,fitted
5,male,79,0.04571736454,fitted
5,male,80,0.04996283785,fitted
5,male,81,0.05462474632,fitted
5,male,82,0.05974146015,fitted
5,male,83,0.06535435064,fitted
5,male,84,0.07150790605,fitted
5,male,85,0.0782498223,fitted
5,male,86,0.08563105904,fitted
5,male,87,0.09370585034,fitted
5,male,88,0.1025316568,fitted
5,male,89,0.1121690432,fitted
5,male,90,0.1226814645,fitted
5,male,91,0.1228878648,raw
5,male,92,0.1333333333,raw
5,male,93,0.1451990632,raw
5,male,94,0.158445441,raw
5,male,95,0.1705426357,raw
5,male,96,0.1855670103,raw
5,male,97,0.1971830986,raw
5,male,98,0.2156862745,raw
5,male,99,0.2377622378,raw
5,male,100,0.2553191489,raw
5,male,101,0.2666666667,raw
5,male,102,0.3157894737,raw
5,male,103,0.3636363636,raw
5,male,104,0.3333333333,raw
5,male,105,0.4,raw
5,male,106,0,raw
5,male,107,0.4,raw
5,male,108,0.6666666667,raw
5,male,109,1,raw
5,total,0,0.009855656456,raw
5,total,1,0.001237578714,raw
5,total,2,0.0004891082831,raw
5,total,3,0.0003083368853,raw
5,total,4,0.0002349602827,raw
5,total,5,0.0002153161559,raw
5,total,6,0.0001772609636,raw
5,total,7,0.000173472574,raw
5,total,8,0.000170039109,raw
5,total,9,0.0001867302681,raw
5,total,10,0.0002228565061,raw
5,total,11,0.000241021933,raw
5,total,12,0.0002933892499,raw
5,total,13,0.0003469210755,raw
5,total,14,0.0004370438355,raw
5,total,15,0.0005641052761,raw
5,total,16,0.0006933518227,raw
5,total,17,0.000858353749,raw
5,total,18,0.001021642694,raw
5,total,19,0.001181186914,raw
5,total,20,0.001369144463,raw
5,total,21,0.00154986879,raw
5,total,22,0.001730421331,raw
5,total,23,0.001904811834,raw
5,total,24,0.002061401577,raw
5,total,25,0.002210259884,raw
5,total,26,0.002317913518,raw
5,total,27,0.002436669164,raw
5,total,28,0.002537519031,raw
5,total,29,0.002591950351,raw
5,total,30,0.002479870626,fitted
5,total,31,0.002513096376,fitted
5,total,32,0.00254979972,fitted
5,total,33,0.002590344492,fitted
5,total,34,0.002635132562,fitted
5,total,35,0.002684607799,fitted
5,total,36,0.002739260455,fitted
5,total,37,0.002799631999,fitted
5,total,38,0.002866320456,fitted
5,total,39,0.0029399863,fitted
5,total,40,0.003021358949,fitted
5,total,41,0.003111243947,fitted
5,total,42,0.003210530873,fitted
5,total,43,0.003320202075,fitted
5,total,44,0.003441342299,fitted
5,total,45,0.003575149313,fitted
5,total,46,0.003722945615,fitted
5,total,47,0.003886191345,fitted
5,total,48,0.004066498514,fitted
5,total,49,0.004265646683,fitted
5,total,50,0.004485600235,fitted
5,total,51,0.004728527393,fitted
5,total,52,0.004996821163,fitted
5,total,53,0.005293122376,fitted
5,total,54,0.005620345035,fitted
5,total,55,0.005981704184,fitted
5,total,56,0.006380746542,fitted
5,total,57,0.006821384137,fitted
5,total,58,0.007307931231,fitted
5,total,59,0.007845144825,fitted
5,total,60,0.00843826904,fitted
5,total,61,0.009093083729,fitted
5,total,62,0.009815957647,fitted
5,total,63,0.01061390656,fitted
5,total,64,0.01149465665,fitted
5,total,65,0.01246671364,fitted
5,total,66,0.013539438,fitted
5,total,67,0.01472312664,fitted
5,total,68,0.01602910147,fitted
5,total,69,0.01746980519,fitted
5,total,70,0.01905890466,fitted
5,total,71,0.02081140203,fitted
5,total,72,0.02274375387,fitted
5,total,73,0.02487399848,fitted
5,total,74,0.02722189103,fitted
5,total,75,0.02980904658,fitted
5,total,76,0.03265909023,fitted
5,total,77,0.03579781365,fitted
5,total,78,0.03925333686,fitted
5,total,79,0.0430562733,fitted
5,total,80,0.04723989615,fitted
5,total,81,0.05184030263,fitted
5,total,82,0.05689657242,fitted
5,total,83,0.06245091512,fitted
5,total,84,0.06854880055,fitted
5,total,85,0.07523906399,fitted
5,total,86,0.08257397685,fitted
5,total,87,0.09060927124,fitted
5,total,88,0.09940410456,fitted
5,total,89,0.1090209477,fitted
5,total,90,0.1195253777,fitted
5,total,91,0.122147651,raw
5,total,92,0.13377103,raw
5,total,93,0.1459928535,raw
5,total,94,0.1588121369,raw
5,total,95,0.1724709784,raw
5,total,96,0.1881838074,raw
5,total,97,0.2050520059,raw
5,total,98,0.2222222222,raw
5,total,99,0.2456140351,raw
5,total,100,0.2631578947,raw
5,total,101,0.2818791946,raw
5,total,102,0.3157894737,raw
5,total,103,0.3448275862,raw
5,total,104,0.3529411765,raw
5,total,105,0.4444444444,raw
5,total,106,0.5,raw
5,total,107,0.5,raw
5,total,108,0.4,raw
5,total,109,1,raw
6,female,0,0.009956192752,raw
6,female,1,0.001212366135,raw
6,female,2,0.0006098180709,raw
6,female,3,0.0004074149521,raw
6,female,4,0.00020155195,raw
6,female,5,0.0001944579485,raw
6,female,6,0.0001866542231,raw
6,female,7,0.000177383592,raw
6,female,8,0.0001705466019,raw
6,female,9,0.000167658647,raw
6,female,10,0.0001658787426,raw
6,female,11,0.000163733115,raw
6,female,12,0.0003228931224,raw
6,female,13,0.0003196930946,raw
6,female,14,0.0003184713376,raw
6,female,15,0.0003184713376,raw
6,female,16,0.0004788889776,raw
6,female,17,0.0004801152277,raw
6,female,18,0.0004809619238,raw
6,female,19,0.000641128386,raw
6,female,20,0.0006396929474,raw
6,female,21,0.0006365372374,raw
6,female,22,0.0007930843049,raw
6,female,23,0.000794849376,raw
6,female,24,0.0008012178511,raw
6,female,25,0.0008080808081,raw
6,female,26,0.0009715025907,raw
6,female,27,0.0009672738997,raw
6,female,28,0.0009606147935,raw
6,female,29,0.0009546539379,raw
6,female,30,0.0009797436979,fitted
6,female,31,0.001016217742,fitted
6,female,32,0.001056461682,fitted
6,female,33,0.001100864994,fitted
6,female,34,0.001149857349,fitted
6,female,35,0.001203912761,fitted
6,female,36,0.001263554145,fitted
6,female,37,0.001329358359,fitted
6,female,38,0.001401961744,fitted
6,female,39,0.001482066245,fitted
6,female,40,0.001570446153,fitted
6,female,41,0.001667955528,fitted
6,female,42,0.001775536391,fitted
6,female,43,0.00189422774,fitted
6,female,44,0.002025175481,fitted
6,female,45,0.002169643376,fitted
6,female,46,0.002329025086,fitted
6,female,47,0.002504857436,fitted
6,female,48,0.002698835016,fitted
6,female,49,0.002912826241,fitted
6,female,50,0.003148891029,fitted
6,female,51,0.003409300229,fitted
6,female,52,0.003696556984,fitted
6,female,53,0.004013420211,fitted
6,female,54,0.004362930378,fitted
6,female,55,0.004748437819,fitted
6,female,56,0.005173633791,fitted
6,female,57,0.005642584532,fitted
6,female,58,0.006159768592,fitted
6,female,59,0.006730117701,fitted
6,female,60,0.007359061492,fitted
6,female,61,0.008052576381,fitted
6,female,62,0.008817238948,fitted
6,female,63,0.009660284156,fitted
6,female,64,0.01058966877,fitted
6,female,65,0.01161414033,fitted
6,female,66,0.01274331204,fitted
6,female,67,0.01398774399,fitted
6,female,68,0.01535903089,fitted
6,female,69,0.01686989685,fitted
6,female,70,0.01853429728,fitted
6,female,71,0.02036752823,fitted
6,female,72,0.02238634321,fitted
6,female,73,0.02460907758,fitted
6,female,74,0.02705578021,fitted
6,female,75,0.02974835213,fitted
6,female,76,0.0327106916,fitted
6,female,77,0.03596884452,fitted
6,female,78,0.03955115887,fitted
6,female,79,0.04348844144,fitted
6,female,80,0.04781411422,fitted
6,female,81,0.05256436731,fitted
6,female,82,0.05777830443,fitted
6,female,83,0.06349807553,fitted
6,female,84,0.0697689905,fitted
6,female,85,0.07663960583,fitted
6,female,86,0.08416177484,fitted
6,female,87,0.09239064994,fitted
6,female,88,0.1013846232,fitted
6,female,89,0.1112051891,fitted
6,female,90,0.1219167112,fitted
6,female,91,0.1287553648,raw
6,female,92,0.1409921671,raw
6,female,93,0.1538461538,raw
6,female,94,0.1660079051,raw
6,female,95,0.1871921182,raw
6,female,96,0.2025316456,raw
6,female,97,0.218487395,raw
6,female,98,0.2471910112,raw
6,female,99,0.25,raw
6,female,100,0.2608695652,raw
6,female,101,0.303030303,raw
6,female,102,0.3636363636,raw
6,female,103,0.4,raw
6,female,104,0.4,raw
6,female,105,0.2857142857,raw
6,female,106,0.4,raw
6,female,107,0.6666666667,raw
6,female,108,1,raw
6,female,109,1,raw
6,male,0,0.01204658011,raw
6,male,1,0.001356720612,raw
6,male,2,0.0005831470502,raw
6,male,3,0.0003894839338,raw
6,male,4,0.0001928082522,raw
6,male,5,0.000186202402,raw
6,male,6,0.0001787789398,raw
6,male,7,0.0001699379726,raw
6,male,8,0.0001633586539,raw
6,male,9,0.0001602692523,raw
6,male,10,0.0001582403671,raw
6,male,11,0.0003118665211,raw
6,male,12,0.000306936771,raw
6,male,13,0.000455338848,raw
6,male,14,0.0006053268765,raw
6,male,15,0.0007586677794,raw
6,male,16,0.001069763888,raw
6,male,17,0.001232855602,raw
6,male,18,0.001550628004,raw
6,male,19,0.001866542231,raw
6,male,20,0.002176616915,raw
6,male,21,0.002477163648,raw
6,male,22,0.002777777778,raw
6,male,23,0.003095496053,raw
6,male,24,0.0034375,raw
6,male,25,0.003628618758,raw
6,male,26,0.003799271806,raw
6,male,27,0.003946018467,raw
6,male,28,0.004240282686,raw
6,male,29,0.004383904807,raw
6,male,30,0.004152492327,fitted
6,male,31,0.004196580392,fitted
6,male,32,0.004245030391,fitted
6,male,33,0.004298273636,fitted
6,male,34,0.004356784036,fitted
6,male,35,0.004421082293,fitted
6,male,36,0.004491740512,fitted
6,male,37,0.004569387257,fitted
6,male,38,0.004654713108,fitted
6,male,39,0.004748476751,fitted
6,male,40,0.004851511676,fitted
6,male,41,0.004964733511,fitted
6,male,42,0.005089148082,fitted
6,male,43,0.005225860252,fitted
6,male,44,0.005376083609,fitted
6,male,45,0.005541151098,fitted
6,male,46,0.00572252668,fitted
6,male,47,0.0059218181,fitted
6,male,48,0.006140790891,fitted
6,male,49,0.006381383712,fitted
6,male,50,0.006645725141,fitted
6,male,51,0.006936152068,fitted
6,male,52,0.007255229819,fitted
6,male,53,0.007605774169,fitted
6,male,54,0.007990875413,fitted
6,male,55,0.00841392467,fitted
6,male,56,0.008878642615,fitted
6,male,57,0.009389110826,fitted
6,male,58,0.009949805994,fitted
6,male,59,0.01056563718,fitted
6,male,60,0.01124198642,fitted
6,male,61,0.01198475283,fitted
6,male,62,0.0128004006,fitted
6,male,63,0.01369601104,fitted
6,male,64,0.01467933898,fitted
6,male,65,0.01575887382,fitted
6,male,66,0.01694390546,fitted
6,male,67,0.01824459535,fitted
6,male,68,0.01967205301,fitted
6,male,69,0.02123841801,fitted
6,male,70,0.02295694777,fitted
6,male,71,0.02484211118,fitted
6,male,72,0.02690968803,fitted
6,male,73,0.0291768742,fitted
6,male,74,0.03166239242,fitted
6,male,75,0.03438660804,fitted
6,male,76,0.0373716494,fitted
6,male,77,0.04064153175,fitted
6,male,78,0.04422228353,fitted
6,male,79,0.04814207351,fitted
6,male,80,0.05243133651,fitted
6,male,81,0.05712289519,fitted
6,male,82,0.06225207445,fitted
6,male,83,0.06785680425,fitted
6,male,84,0.0739777059,fitted
6,male,85,0.08065815535,fitted
6,male,86,0.0879443162,fitted
6,male,87,0.09588513351,fitted
6,male,88,0.1045322778,fitted
6,male,89,0.1139400268,fitted
6,male,90,0.1241650718,fitted
6,male,91,0.1243523316,raw
6,male,92,0.1358024691,raw
6,male,93,0.1423220974,raw
6,male,94,0.1552511416,raw
6,male,95,0.1694915254,raw
6,male,96,0.1843971631,raw
6,male,97,0.1981981982,raw
6,male,98,0.2117647059,raw
6,male,99,0.2153846154,raw
6,male,100,0.25,raw
6,male,101,0.2702702703,raw
6,male,102,0.2857142857,raw
6,male,103,0.3157894737,raw
6,male,104,0.2857142857,raw
6,male,105,0.4,raw
6,male,106,0.2857142857,raw
6,male,107,0.4,raw
6,male,108,0.6666666667,raw
6,male,109,1,raw
6,total,0,0.01102256211,raw
6,total,1,0.001286046397,raw
6,total,2,0.0005961844197,raw
6,total,3,0.0003982477101,raw
6,total,4,0.0001970831691,raw
6,total,5,0.0001902406544,raw
6,total,6,0.0001826317231,raw
6,total,7,0.0001735809755,raw
6,total,8,0.0001668752607,raw
6,total,9,0.0001638806949,raw
6,total,10,0.0001619695497,raw
6,total,11,0.0002396070444,raw
6,total,12,0.0003147128245,raw
6,total,13,0.0003892716727,raw
6,total,14,0.0004655493482,raw
6,total,15,0.0005438794142,raw
6,total,16,0.0007807620237,raw
6,total,17,0.0008635917566,raw
6,total,18,0.001024711307,raw
6,total,19,0.001263024945,raw
6,total,20,0.001418998818,raw
6,total,21,0.001569489131,raw
6,total,22,0.001799053541,raw
6,total,23,0.00196055366,raw
6,total,24,0.002135991456,raw
6,total,25,0.002235350471,raw
6,total,26,0.002401344753,raw
6,total,27,0.002472385054,raw
6,total,28,0.0026162445,raw
6,total,29,0.002683080808,raw
6,total,30,0.002558833369,fitted
6,total,31,0.002597427259,fitted
6,total,32,0.002639965208,fitted
6,total,33,0.002686850077,fitted
6,total,34,0.00273852584,fitted
6,total,35,0.002795481762,fitted
6,total,36,0.002858257012,fitted
6,total,37,0.002927445742,fitted
6,total,38,0.003003702673,fitted
6,total,39,0.003087749254,fitted
6,total,40,0.003180380437,fitted
6,total,41,0.003282472136,fitted
6,total,42,0.00339498944,fitted
6,total,43,0.003518995648,fitted
6,total,44,0.003655662208,fitted
6,total,45,0.003806279659,fitted
6,total,46,0.003972269657,fitted
6,total,47,0.004155198208,fitted
6,total,48,0.004356790207,fitted
6,total,49,0.004578945422,fitted
6,total,50,0.00482375606,fitted
6,total,51,0.005093526057,fitted
6,total,52,0.005390792254,fitted
6,total,53,0.005718347646,fitted
6,total,54,0.006079266885,fitted
6,total,55,0.006476934239,fitted
6,total,56,0.006915074238,fitted
6,total,57,0.007397785229,fitted
6,total,58,0.007929576112,fitted
6,total,59,0.008515406501,fitted
6,total,60,0.009160730614,fitted
6,total,61,0.009871545186,fitted
6,total,62,0.01065444171,fitted
6,total,63,0.01151666335,fitted
6,total,64,0.0124661668,fitted
6,total,65,0.01351168955,fitted
6,total,66,0.01466282275,fitted
6,total,67,0.01593009006,fitted
6,total,68,0.01732503283,fitted
6,total,69,0.01886030186,fitted
6,total,70,0.0205497559,fitted
6,total,71,0.02240856721,fitted
6,total,72,0.02445333407,fitted
6,total,73,0.02670220036,fitted
6,total,74,0.02917498191,fitted
6,total,75,0.03189329929,fitted
6,total,76,0.03488071631,fitted
6,total,77,0.03816288337,fitted
6,total,78,0.04176768425,fitted
6,total,79,0.04572538449,fitted
6,total,80,0.05006877902,fitted
6,total,81,0.05483333589,fitted
6,total,82,0.06005733214,fitted
6,total,83,0.06578197689,fitted
6,total,84,0.07205151548,fitted
6,total,85,0.0789133072,fitted
6,total,86,0.08641786752,fitted
6,total,87,0.09461886393,fitted
6,total,88,0.1035730524,fitted
6,total,89,0.1133401396,fitted
6,total,90,0.1239825523,fitted
6,total,91,0.1267605634,raw
6,total,92,0.1386138614,raw
6,total,93,0.1485319516,raw
6,total,94,0.1610169492,raw
6,total,95,0.1789473684,raw
6,total,96,0.1939799331,raw
6,total,97,0.2086956522,raw
6,total,98,0.2298850575,raw
6,total,99,0.2325581395,raw
6,total,100,0.2553191489,raw
6,total,101,0.2857142857,raw
6,total,102,0.32,raw
6,total,103,0.3529411765,raw
6,total,104,0.3333333333,raw
6,total,105,0.3529411765,raw
6,total,106,0.3333333333,raw
6,total,107,0.5,raw
6,total,108,0.4,raw
6,total,109,1,raw
7,female,0,0.01201232569,raw
7,female,1,0.001595608417,raw
7,female,2,0.0006763910128,raw
7,female,3,0.0004164187983,raw
7,female,4,0.0003177942056,raw
7,female,5,0.0002636905824,raw
7,female,6,0.0002216382231,raw
7,female,7,0.0002081415362,raw
7,female,8,0.0002108489916,raw
7,female,9,0.0002124616956,raw
7,female,10,0.0002287918158,raw
7,female,11,0.000261194639,raw
7,female,12,0.0003096605957,raw
7,female,13,0.0003430111479,raw
7,female,14,0.0003955109507,raw
7,female,15,0.0004535109305,raw
7,female,16,0.0005151364253,raw
7,female,17,0.0005621431708,raw
7,female,18,0.0006093626783,raw
7,female,19,0.0006557615942,raw
7,female,20,0.0007206541322,raw
7,female,21,0.0007663623025,raw
7,female,22,0.0008139699967,raw
7,female,23,0.0008478005357,raw
7,female,24,0.0009074231156,raw
7,female,25,0.0009468456944,raw
7,female,26,0.0009811536732,raw
7,female,27,0.001009216827,raw
7,female,28,0.00105630521,raw
7,female,29,0.001105606258,raw
7,female,30,0.001126425935,fitted
7,female,31,0.001172484492,fitted
7,female,32,0.001223287518,fitted
7,female,33,0.001279323457,fitted
7,female,34,0.001341130979,fitted
7,female,35,0.001409304132,fitted
7,female,36,0.001484498013,fitted
7,female,37,0.001567435032,fitted
7,female,38,0.001658911796,fitted
7,female,39,0.001759806704,fitted
7,female,40,0.001871088315,fitted
7,female,41,0.001993824549,fitted
7,female,42,0.002129192838,fitted
7,female,43,0.002278491287,fitted
7,female,44,0.002443150968,fitted
7,female,45,0.002624749444,fitted
7,female,46,0.002825025653,fitted
7,female,47,0.003045896275,fitted
7,female,48,0.003289473735,fitted
7,female,49,0.003558085983,fitted
7,female,50,0.003854298241,fitted
7,female,51,0.004180936878,fitted
7,female,52,0.004541115631,fitted
7,female,53,0.004938264372,fitted
7,female,54,0.00537616066,fitted
7,female,55,0.005858964322,fitted
7,female,56,0.006391255332,fitted
7,female,57,0.006978075261,fitted
7,female,58,0.00762497261,fitted
7,female,59,0.008338052325,fitted
7,female,60,0.009124029842,fitted
7,female,61,0.009990289985,fitted
7,female,62,0.01094495108,fitted
7,female,63,0.01199693463,fitted
7,female,64,0.01315604094,fitted
7,female,65,0.01443303096,fitted
7,female,66,0.01583971477,fitted
7,female,67,0.01738904692,fitted
7,female,68,0.01909522889,fitted
7,female,69,0.02097381895,fitted
7,female,70,0.02304184924,fitted
7,female,71,0.02531795033,fitted
7,female,72,0.02782248287,fitted
7,female,73,0.03057767591,fitted
7,female,74,0.03360777127,fitted
7,female,75,0.03693917287,fitted
7,female,76,0.0406005996,fitted
7,female,77,0.04462323977,fitted
7,female,78,0.04904090454,fitted
7,female,79,0.05389017698,fitted
7,female,80,0.05921055256,fitted
7,female,81,0.06504456565,fitted
7,female,82,0.07143789554,fitted
7,female,83,0.0784394438,fitted
7,female,84,0.08610137328,fitted
7,female,85,0.0944790969,fitted
7,female,86,0.1036312024,fitted
7,female,87,0.1136192967,fitted
7,female,88,0.1245077506,fitted
7,female,89,0.1363633227,fitted
7,female,90,0.1492546367,fitted
7,female,91,0.1607305936,raw
7,female,92,0.1756756757,raw
7,female,93,0.189679219,raw
7,female,94,0.205704408,raw
7,female,95,0.223669924,raw
7,female,96,0.2464985994,raw
7,female,97,0.2647058824,raw
7,female,98,0.2871046229,raw
7,female,99,0.3102310231,raw
7,female,100,0.3441860465,raw
7,female,101,0.3724137931,raw
7,female,102,0.3917525773,raw
7,female,103,0.4117647059,raw
7,female,104,0.4150943396,raw
7,female,105,0.4186046512,raw
7,female,106,0.4705882353,raw
7,female,107,0.5,raw
7,female,108,0.5263157895,raw
7,female,109,1,raw
7,male,0,0.01471561447,raw
7,male,1,0.001863906579,raw
7,male,2,0.0007236146681,raw
7,male,3,0.0004026054323,raw
7,male,4,0.0002929801945,raw
7,male,5,0.0002553031725,raw
7,male,6,0.0002300313609,raw
7,male,7,0.0002327656438,raw
7,male,8,0.000235984488,raw
7,male,9,0.0002537507533,raw
7,male,10,0.0002856100154,raw
7,male,11,0.000333076917,raw
7,male,12,0.0004278142652,raw
7,male,13,0.00055634592,raw
7,male,14,0.0007388964742,raw
7,male,15,0.0009545596682,raw
7,male,16,0.001186762512,raw
7,male,17,0.001469867712,raw
7,male,18,0.001763446278,raw
7,male,19,0.002098481362,raw
7,male,20,0.002445493708,raw
7,male,21,0.002798596868,raw
7,male,22,0.003169758159,raw
7,male,23,0.003514444366,raw
7,male,24,0.003855801323,raw
7,male,25,0.004114480627,raw
7,male,26,0.004377702033,raw
7,male,27,0.004617610994,raw
7,male,28,0.004830917874,raw
7,male,29,0.005032416013,raw
7,male,30,0.005190861698,fitted
7,male,31,0.005250825929,fitted
7,male,32,0.005316493277,fitted
7,male,33,0.005388405727,fitted
7,male,34,0.005467156681,fitted
7,male,35,0.005553395824,fitted
7,male,36,0.005647834441,fitted
7,male,37,0.005751251229,fitted
7,male,38,0.005864498661,fitted
7,male,39,0.005988509937,fitted
7,male,40,0.006124306586,fitted
7,male,41,0.006273006779,fitted
7,male,42,0.006435834405,fitted
7,male,43,0.006614128999,fitted
7,male,44,0.006809356575,fitted
7,male,45,0.007023121465,fitted
7,male,46,0.007257179244,fitted
7,male,47,0.007513450834,fitted
7,male,48,0.007794037893,fitted
7,male,49,0.008101239607,fitted
7,male,50,0.008437570984,fitted
7,male,51,0.008805782806,fitted
7,male,52,0.009208883351,fitted
7,male,53,0.009650162045,fitted
7,male,54,0.0101332152,fitted
7,male,55,0.01066197398,fitted
7,male,56,0.01124073481,fitted
7,male,57,0.0118741924,fitted
7,male,58,0.0125674755,fitted
7,male,59,0.01332618571,fitted
7,male,60,0.01415643948,fitted
7,male,61,0.01506491347,fitted
7,male,62,0.01605889356,fitted
7,male,63,0.01714632768,fitted
7,male,64,0.01833588261,fitted
7,male,65,0.01963700505,fitted
7,male,66,0.02105998699,fitted
7,male,67,0.02261603569,fitted
7,male,68,0.02431734814,fitted
7,male,69,0.02617719032,fitted
7,male,70,0.02820998104,fitted
7,male,71,0.03043138031,fitted
7,male,72,0.03285838212,fitted
7,male,73,0.03550941112,fitted
7,male,74,0.0384044229,fitted
7,male,75,0.04156500691,fitted
7,male,76,0.04501449123,fitted
7,male,77,0.0487780479,fitted
7,male,78,0.05288279707,fitted
7,male,79,0.05735790805,fitted
7,male,80,0.06223469457,fitted
7,male,81,0.0675467012,fitted
